Date,Time,Wind_Speed(m/s)
2024-03-16,21:00:00,15.43
2024-03-16,22:00:00,6.73
2024-03-16,23:00:00,24.16
2024-03-16,00:00:00,20.17
2024-03-16,01:00:00,17.78
2024-03-16,02:00:00,20.18
2024-03-16,03:00:00,19.48
2024-03-16,04:00:00,17.74
2024-03-16,05:00:00,24.61
2024-03-16,06:00:00,23.07
2024-03-16,07:00:00,17.93
2024-03-16,08:00:00,18.86
2024-03-16,09:00:00,6.03
2024-03-16,10:00:00,18.4
2024-03-16,11:00:00,5.88
2024-03-16,12:00:00,16.77
2024-03-16,13:00:00,24.99
2024-03-16,14:00:00,16.12
2024-03-16,15:00:00,14.46
2024-03-16,16:00:00,11.26
2024-03-16,17:00:00,7.41
2024-03-16,18:00:00,19.62
2024-03-16,19:00:00,8.85
2024-03-16,20:00:00,7.31
2024-03-16,21:00:00,13.44
2024-03-16,22:00:00,20.91
2024-03-16,23:00:00,19.9
2024-03-16,00:00:00,6.1
2024-03-16,01:00:00,14.1
2024-03-16,02:00:00,15.45
2024-03-16,03:00:00,17.89
2024-03-16,04:00:00,18.0
2024-03-16,05:00:00,12.29
2024-03-16,06:00:00,16.21
2024-03-16,07:00:00,14.62
2024-03-16,08:00:00,22.7
2024-03-16,09:00:00,15.61
2024-03-16,10:00:00,13.82
2024-03-16,11:00:00,13.09
2024-03-16,12:00:00,16.45
2024-03-16,13:00:00,21.08
2024-03-16,14:00:00,15.77
2024-03-16,15:00:00,18.23
2024-03-16,16:00:00,19.76
2024-03-16,17:00:00,15.4
2024-03-16,18:00:00,13.54
2024-03-16,19:00:00,22.53
2024-03-16,20:00:00,13.35
2024-03-16,21:00:00,14.24
2024-03-16,22:00:00,24.81
2024-03-16,23:00:00,5.0
2024-03-16,00:00:00,8.71
2024-03-16,01:00:00,12.68
2024-03-16,02:00:00,23.65
2024-03-16,03:00:00,6.4
2024-03-16,04:00:00,5.19
2024-03-16,05:00:00,6.05
2024-03-16,06:00:00,6.77
2024-03-16,07:00:00,5.75
2024-03-16,08:00:00,14.6
2024-03-16,09:00:00,16.62
2024-03-16,10:00:00,10.43
2024-03-16,11:00:00,12.97
2024-03-16,12:00:00,6.83
2024-03-16,13:00:00,11.73
2024-03-16,14:00:00,15.45
2024-03-16,15:00:00,19.65
2024-03-16,16:00:00,5.07
2024-03-16,17:00:00,14.35
2024-03-16,18:00:00,10.94
2024-03-16,19:00:00,22.06
2024-03-16,20:00:00,19.31
2024-03-16,21:00:00,16.78
2024-03-16,22:00:00,10.55
2024-03-16,23:00:00,23.21
2024-03-16,00:00:00,5.9
2024-03-16,01:00:00,7.19
2024-03-16,02:00:00,12.83
2024-03-16,03:00:00,7.49
2024-03-17,00:00:00,24.13
2024-03-17,01:00:00,20.96
2024-03-17,02:00:00,10.18
2024-03-17,03:00:00,16.77
2024-03-17,04:00:00,24.65
2024-03-17,05:00:00,22.68
2024-03-17,06:00:00,17.02
2024-03-17,07:00:00,23.07
2024-03-17,08:00:00,24.78
2024-03-17,09:00:00,19.87
2024-03-17,10:00:00,6.3
2024-03-17,11:00:00,13.03
2024-03-17,12:00:00,21.76
2024-03-17,13:00:00,9.61
2024-03-17,14:00:00,21.61
2024-03-17,15:00:00,7.41
2024-03-17,16:00:00,5.94
2024-03-17,17:00:00,12.68
2024-03-17,18:00:00,5.73
2024-03-17,19:00:00,24.15
2024-03-17,20:00:00,21.52
2024-03-17,21:00:00,21.02
2024-03-17,22:00:00,17.6
2024-03-17,23:00:00,9.33
2024-03-17,00:00:00,15.37
2024-03-17,01:00:00,16.95
2024-03-17,02:00:00,15.5
2024-03-17,03:00:00,10.2
2024-03-17,04:00:00,15.3
2024-03-17,05:00:00,14.82
2024-03-17,06:00:00,24.93
2024-03-17,07:00:00,22.95
2024-03-17,08:00:00,14.27
2024-03-17,09:00:00,17.46
2024-03-17,10:00:00,19.96
2024-03-17,11:00:00,5.7
2024-03-17,12:00:00,22.9
2024-03-17,13:00:00,22.2
2024-03-17,14:00:00,14.15
2024-03-17,15:00:00,12.82
2024-03-17,16:00:00,10.46
2024-03-17,17:00:00,14.53
2024-03-17,18:00:00,5.89
2024-03-17,19:00:00,22.04
2024-03-17,20:00:00,5.71
2024-03-17,21:00:00,11.58
2024-03-17,22:00:00,23.63
2024-03-17,23:00:00,19.7
2024-03-17,00:00:00,10.63
2024-03-17,01:00:00,10.05
2024-03-17,02:00:00,5.1
2024-03-17,03:00:00,18.91
2024-03-17,04:00:00,5.98
2024-03-17,05:00:00,15.65
2024-03-17,06:00:00,24.24
2024-03-17,07:00:00,7.19
2024-03-17,08:00:00,22.89
2024-03-17,09:00:00,24.83
2024-03-17,10:00:00,6.23
2024-03-17,11:00:00,22.66
2024-03-17,12:00:00,15.32
2024-03-17,13:00:00,23.13
2024-03-17,14:00:00,16.43
2024-03-17,15:00:00,18.24
2024-03-17,16:00:00,15.88
2024-03-17,17:00:00,22.29
2024-03-17,18:00:00,19.68
2024-03-17,19:00:00,15.43
2024-03-17,20:00:00,22.36
2024-03-17,21:00:00,9.91
2024-03-17,22:00:00,8.15
2024-03-17,23:00:00,8.21
2024-03-17,00:00:00,11.68
2024-03-17,01:00:00,9.77
2024-03-17,02:00:00,23.6
2024-03-17,03:00:00,7.12
2024-03-17,04:00:00,18.98
2024-03-17,05:00:00,8.78
2024-03-17,06:00:00,22.63
2024-03-17,07:00:00,24.23
2024-03-17,08:00:00,14.31
2024-03-17,09:00:00,22.58
2024-03-17,10:00:00,5.1
2024-03-17,11:00:00,21.4
2024-03-17,12:00:00,9.57
2024-03-17,13:00:00,23.17
2024-03-17,14:00:00,5.02
2024-03-17,15:00:00,16.12
2024-03-17,16:00:00,20.13
2024-03-17,17:00:00,10.17
2024-03-17,18:00:00,8.86
2024-03-17,19:00:00,6.68
2024-03-17,20:00:00,11.53
2024-03-17,21:00:00,16.2
2024-03-17,22:00:00,7.32
2024-03-17,23:00:00,12.53
2024-03-17,00:00:00,5.18
2024-03-17,01:00:00,21.37
2024-03-17,02:00:00,7.57
2024-03-17,03:00:00,10.67
2024-03-18,00:00:00,5.37
2024-03-18,01:00:00,13.64
2024-03-18,02:00:00,21.8
2024-03-18,03:00:00,12.84
2024-03-18,04:00:00,8.59
2024-03-18,05:00:00,20.07
2024-03-18,06:00:00,20.78
2024-03-18,07:00:00,8.48
2024-03-18,08:00:00,20.42
2024-03-18,09:00:00,23.95
2024-03-18,10:00:00,8.33
2024-03-18,11:00:00,20.42
2024-03-18,12:00:00,19.17
2024-03-18,13:00:00,14.47
2024-03-18,14:00:00,6.16
2024-03-18,15:00:00,6.49
2024-03-18,16:00:00,22.05
2024-03-18,17:00:00,24.8
2024-03-18,18:00:00,18.52
2024-03-18,19:00:00,13.92
2024-03-18,20:00:00,17.95
2024-03-18,21:00:00,16.89
2024-03-18,22:00:00,12.67
2024-03-18,23:00:00,6.31
2024-03-18,00:00:00,21.43
2024-03-18,01:00:00,12.44
2024-03-18,02:00:00,21.38
2024-03-18,03:00:00,10.05
2024-03-18,04:00:00,5.02
2024-03-18,05:00:00,8.18
2024-03-18,06:00:00,14.37
2024-03-18,07:00:00,23.89
2024-03-18,08:00:00,7.04
2024-03-18,09:00:00,22.08
2024-03-18,10:00:00,15.54
2024-03-18,11:00:00,21.52
2024-03-18,12:00:00,10.97
2024-03-18,13:00:00,21.8
2024-03-18,14:00:00,20.46
2024-03-18,15:00:00,9.6
2024-03-18,16:00:00,7.63
2024-03-18,17:00:00,22.36
2024-03-18,18:00:00,24.26
2024-03-18,19:00:00,5.63
2024-03-18,20:00:00,19.63
2024-03-18,21:00:00,23.19
2024-03-18,22:00:00,22.15
2024-03-18,23:00:00,24.29
2024-03-18,00:00:00,20.2
2024-03-18,01:00:00,13.85
2024-03-18,02:00:00,11.24
2024-03-18,03:00:00,11.41
2024-03-18,04:00:00,19.49
2024-03-18,05:00:00,19.92
2024-03-18,06:00:00,9.01
2024-03-18,07:00:00,22.36
2024-03-18,08:00:00,19.3
2024-03-18,09:00:00,16.26
2024-03-18,10:00:00,14.43
2024-03-18,11:00:00,15.86
2024-03-18,12:00:00,8.18
2024-03-18,13:00:00,9.07
2024-03-18,14:00:00,6.82
2024-03-18,15:00:00,8.07
2024-03-18,16:00:00,14.07
2024-03-18,17:00:00,15.61
2024-03-18,18:00:00,5.36
2024-03-18,19:00:00,20.94
2024-03-18,20:00:00,10.88
2024-03-18,21:00:00,23.24
2024-03-18,22:00:00,24.35
2024-03-18,23:00:00,8.71
2024-03-18,00:00:00,14.24
2024-03-18,01:00:00,5.02
2024-03-18,02:00:00,16.97
2024-03-18,03:00:00,17.15
2024-03-18,04:00:00,9.95
2024-03-18,05:00:00,16.17
2024-03-18,06:00:00,9.51
2024-03-18,07:00:00,8.22
2024-03-18,08:00:00,18.03
2024-03-18,09:00:00,11.52
2024-03-18,10:00:00,16.81
2024-03-18,11:00:00,13.66
2024-03-18,12:00:00,24.69
2024-03-18,13:00:00,7.99
2024-03-18,14:00:00,14.29
2024-03-18,15:00:00,18.61
2024-03-18,16:00:00,12.91
2024-03-18,17:00:00,24.49
2024-03-18,18:00:00,19.44
2024-03-18,19:00:00,18.14
2024-03-18,20:00:00,20.14
2024-03-18,21:00:00,24.05
2024-03-18,22:00:00,23.16
2024-03-18,23:00:00,19.49
2024-03-18,00:00:00,19.98
2024-03-18,01:00:00,7.92
2024-03-18,02:00:00,7.06
2024-03-18,03:00:00,16.42
2024-03-19,00:00:00,5.37
2024-03-19,01:00:00,14.65
2024-03-19,02:00:00,9.21
2024-03-19,03:00:00,11.92
2024-03-19,04:00:00,20.52
2024-03-19,05:00:00,23.82
2024-03-19,06:00:00,6.45
2024-03-19,07:00:00,15.68
2024-03-19,08:00:00,22.65
2024-03-19,09:00:00,6.65
2024-03-19,10:00:00,21.49
2024-03-19,11:00:00,12.16
2024-03-19,12:00:00,11.44
2024-03-19,13:00:00,24.55
2024-03-19,14:00:00,9.02
2024-03-19,15:00:00,18.86
2024-03-19,16:00:00,21.43
2024-03-19,17:00:00,5.82
2024-03-19,18:00:00,18.41
2024-03-19,19:00:00,24.03
2024-03-19,20:00:00,7.48
2024-03-19,21:00:00,22.92
2024-03-19,22:00:00,16.9
2024-03-19,23:00:00,17.33
2024-03-19,00:00:00,17.26
2024-03-19,01:00:00,10.98
2024-03-19,02:00:00,23.7
2024-03-19,03:00:00,23.95
2024-03-19,04:00:00,17.51
2024-03-19,05:00:00,20.67
2024-03-19,06:00:00,17.25
2024-03-19,07:00:00,14.69
2024-03-19,08:00:00,18.22
2024-03-19,09:00:00,16.06
2024-03-19,10:00:00,16.95
2024-03-19,11:00:00,20.68
2024-03-19,12:00:00,14.62
2024-03-19,13:00:00,5.82
2024-03-19,14:00:00,8.28
2024-03-19,15:00:00,13.77
2024-03-19,16:00:00,19.5
2024-03-19,17:00:00,16.87
2024-03-19,18:00:00,18.01
2024-03-19,19:00:00,14.59
2024-03-19,20:00:00,17.31
2024-03-19,21:00:00,11.58
2024-03-19,22:00:00,14.4
2024-03-19,23:00:00,19.89
2024-03-19,00:00:00,22.44
2024-03-19,01:00:00,13.67
2024-03-19,02:00:00,5.87
2024-03-19,03:00:00,8.23
2024-03-19,04:00:00,5.42
2024-03-19,05:00:00,18.07
2024-03-19,06:00:00,11.65
2024-03-19,07:00:00,15.85
2024-03-19,08:00:00,14.87
2024-03-19,09:00:00,6.63
2024-03-19,10:00:00,13.07
2024-03-19,11:00:00,9.41
2024-03-19,12:00:00,13.37
2024-03-19,13:00:00,9.07
2024-03-19,14:00:00,21.81
2024-03-19,15:00:00,8.48
2024-03-19,16:00:00,24.22
2024-03-19,17:00:00,13.32
2024-03-19,18:00:00,21.92
2024-03-19,19:00:00,17.58
2024-03-19,20:00:00,19.71
2024-03-19,21:00:00,20.35
2024-03-19,22:00:00,15.1
2024-03-19,23:00:00,15.87
2024-03-19,00:00:00,15.28
2024-03-19,01:00:00,16.76
2024-03-19,02:00:00,5.59
2024-03-19,03:00:00,12.91
2024-03-19,04:00:00,17.12
2024-03-19,05:00:00,16.95
2024-03-19,06:00:00,20.86
2024-03-19,07:00:00,18.1
2024-03-19,08:00:00,24.84
2024-03-19,09:00:00,10.68
2024-03-19,10:00:00,12.18
2024-03-19,11:00:00,12.68
2024-03-19,12:00:00,14.32
2024-03-19,13:00:00,21.72
2024-03-19,14:00:00,9.72
2024-03-19,15:00:00,20.52
2024-03-19,16:00:00,13.11
2024-03-19,17:00:00,17.04
2024-03-19,18:00:00,17.65
2024-03-19,19:00:00,12.46
2024-03-19,20:00:00,15.25
2024-03-19,21:00:00,13.26
2024-03-19,22:00:00,6.38
2024-03-19,23:00:00,13.74
2024-03-19,00:00:00,6.95
2024-03-19,01:00:00,13.1
2024-03-19,02:00:00,16.86
2024-03-19,03:00:00,16.59
2024-03-20,00:00:00,18.25
2024-03-20,01:00:00,6.91
2024-03-20,02:00:00,18.04
2024-03-20,03:00:00,11.24
2024-03-20,04:00:00,12.98
2024-03-20,05:00:00,22.16
2024-03-20,06:00:00,5.18
2024-03-20,07:00:00,16.77
2024-03-20,08:00:00,16.97
2024-03-20,09:00:00,12.93
2024-03-20,10:00:00,9.74
2024-03-20,11:00:00,9.69
2024-03-20,12:00:00,22.67
2024-03-20,13:00:00,13.84
2024-03-20,14:00:00,11.62
2024-03-20,15:00:00,13.98
2024-03-20,16:00:00,18.39
2024-03-20,17:00:00,7.92
2024-03-20,18:00:00,13.99
2024-03-20,19:00:00,16.76
2024-03-20,20:00:00,23.97
2024-03-20,21:00:00,10.05
2024-03-20,22:00:00,12.19
2024-03-20,23:00:00,12.59
2024-03-20,00:00:00,17.11
2024-03-20,01:00:00,12.13
2024-03-20,02:00:00,15.67
2024-03-20,03:00:00,20.64
2024-03-20,04:00:00,19.11
2024-03-20,05:00:00,13.93
2024-03-20,06:00:00,22.28
2024-03-20,07:00:00,16.16
2024-03-20,08:00:00,15.8
2024-03-20,09:00:00,5.68
2024-03-20,10:00:00,24.73
2024-03-20,11:00:00,7.46
2024-03-20,12:00:00,9.62
2024-03-20,13:00:00,6.03
2024-03-20,14:00:00,17.8
2024-03-20,15:00:00,9.49
2024-03-20,16:00:00,8.6
2024-03-20,17:00:00,6.77
2024-03-20,18:00:00,7.07
2024-03-20,19:00:00,16.69
2024-03-20,20:00:00,18.76
2024-03-20,21:00:00,12.95
2024-03-20,22:00:00,14.6
2024-03-20,23:00:00,18.72
2024-03-20,00:00:00,5.35
2024-03-20,01:00:00,11.46
2024-03-20,02:00:00,24.46
2024-03-20,03:00:00,16.6
2024-03-20,04:00:00,10.08
2024-03-20,05:00:00,15.43
2024-03-20,06:00:00,11.85
2024-03-20,07:00:00,15.64
2024-03-20,08:00:00,7.51
2024-03-20,09:00:00,7.65
2024-03-20,10:00:00,7.87
2024-03-20,11:00:00,23.8
2024-03-20,12:00:00,19.66
2024-03-20,13:00:00,8.25
2024-03-20,14:00:00,8.77
2024-03-20,15:00:00,19.62
2024-03-20,16:00:00,8.12
2024-03-20,17:00:00,9.69
2024-03-20,18:00:00,24.27
2024-03-20,19:00:00,10.11
2024-03-20,20:00:00,18.23
2024-03-20,21:00:00,24.57
2024-03-20,22:00:00,12.49
2024-03-20,23:00:00,5.35
2024-03-20,00:00:00,9.88
2024-03-20,01:00:00,21.62
2024-03-20,02:00:00,22.29
2024-03-20,03:00:00,20.37
2024-03-20,04:00:00,7.26
2024-03-20,05:00:00,20.91
2024-03-20,06:00:00,23.37
2024-03-20,07:00:00,17.01
2024-03-20,08:00:00,23.82
2024-03-20,09:00:00,21.54
2024-03-20,10:00:00,18.34
2024-03-20,11:00:00,16.54
2024-03-20,12:00:00,11.97
2024-03-20,13:00:00,8.19
2024-03-20,14:00:00,17.1
2024-03-20,15:00:00,11.36
2024-03-20,16:00:00,22.33
2024-03-20,17:00:00,24.87
2024-03-20,18:00:00,20.05
2024-03-20,19:00:00,6.81
2024-03-20,20:00:00,10.77
2024-03-20,21:00:00,7.18
2024-03-20,22:00:00,18.01
2024-03-20,23:00:00,20.3
2024-03-20,00:00:00,23.51
2024-03-20,01:00:00,13.76
2024-03-20,02:00:00,23.03
2024-03-20,03:00:00,22.56
2024-03-21,00:00:00,11.34
2024-03-21,01:00:00,22.38
2024-03-21,02:00:00,12.51
2024-03-21,03:00:00,10.94
2024-03-21,04:00:00,17.98
2024-03-21,05:00:00,11.57
2024-03-21,06:00:00,17.6
2024-03-21,07:00:00,17.2
2024-03-21,08:00:00,16.27
2024-03-21,09:00:00,12.61
2024-03-21,10:00:00,15.97
2024-03-21,11:00:00,16.93
2024-03-21,12:00:00,15.91
2024-03-21,13:00:00,13.89
2024-03-21,14:00:00,5.29
2024-03-21,15:00:00,16.74
2024-03-21,16:00:00,8.37
2024-03-21,17:00:00,17.85
2024-03-21,18:00:00,20.19
2024-03-21,19:00:00,15.01
2024-03-21,20:00:00,15.85
2024-03-21,21:00:00,24.03
2024-03-21,22:00:00,21.94
2024-03-21,23:00:00,23.28
2024-03-21,00:00:00,21.28
2024-03-21,01:00:00,7.18
2024-03-21,02:00:00,7.98
2024-03-21,03:00:00,15.53
2024-03-21,04:00:00,9.92
2024-03-21,05:00:00,14.53
2024-03-21,06:00:00,12.89
2024-03-21,07:00:00,15.99
2024-03-21,08:00:00,19.94
2024-03-21,09:00:00,19.31
2024-03-21,10:00:00,15.42
2024-03-21,11:00:00,21.45
2024-03-21,12:00:00,13.62
2024-03-21,13:00:00,22.93
2024-03-21,14:00:00,6.43
2024-03-21,15:00:00,24.09
2024-03-21,16:00:00,18.09
2024-03-21,17:00:00,12.6
2024-03-21,18:00:00,8.94
2024-03-21,19:00:00,14.58
2024-03-21,20:00:00,8.89
2024-03-21,21:00:00,8.33
2024-03-21,22:00:00,17.35
2024-03-21,23:00:00,15.46
2024-03-21,00:00:00,18.4
2024-03-21,01:00:00,23.59
2024-03-21,02:00:00,15.65
2024-03-21,03:00:00,16.62
2024-03-21,04:00:00,6.79
2024-03-21,05:00:00,19.35
2024-03-21,06:00:00,13.0
2024-03-21,07:00:00,24.53
2024-03-21,08:00:00,21.46
2024-03-21,09:00:00,15.45
2024-03-21,10:00:00,7.46
2024-03-21,11:00:00,22.19
2024-03-21,12:00:00,21.0
2024-03-21,13:00:00,8.69
2024-03-21,14:00:00,10.91
2024-03-21,15:00:00,20.87
2024-03-21,16:00:00,8.7
2024-03-21,17:00:00,23.36
2024-03-21,18:00:00,13.49
2024-03-21,19:00:00,6.74
2024-03-21,20:00:00,21.31
2024-03-21,21:00:00,12.47
2024-03-21,22:00:00,15.53
2024-03-21,23:00:00,7.25
2024-03-21,00:00:00,5.05
2024-03-21,01:00:00,17.76
2024-03-21,02:00:00,15.3
2024-03-21,03:00:00,16.87
2024-03-21,04:00:00,20.87
2024-03-21,05:00:00,17.93
2024-03-21,06:00:00,8.5
2024-03-21,07:00:00,12.22
2024-03-21,08:00:00,23.12
2024-03-21,09:00:00,20.4
2024-03-21,10:00:00,16.13
2024-03-21,11:00:00,10.11
2024-03-21,12:00:00,11.04
2024-03-21,13:00:00,19.64
2024-03-21,14:00:00,22.02
2024-03-21,15:00:00,18.43
2024-03-21,16:00:00,21.19
2024-03-21,17:00:00,20.33
2024-03-21,18:00:00,7.99
2024-03-21,19:00:00,13.48
2024-03-21,20:00:00,8.06
2024-03-21,21:00:00,9.7
2024-03-21,22:00:00,22.39
2024-03-21,23:00:00,14.46
2024-03-21,00:00:00,15.71
2024-03-21,01:00:00,8.57
2024-03-21,02:00:00,11.25
2024-03-21,03:00:00,9.6
2024-03-22,00:00:00,9.12
2024-03-22,01:00:00,17.76
2024-03-22,02:00:00,10.14
2024-03-22,03:00:00,17.64
2024-03-22,04:00:00,6.17
2024-03-22,05:00:00,7.84
2024-03-22,06:00:00,10.49
2024-03-22,07:00:00,16.94
2024-03-22,08:00:00,18.52
2024-03-22,09:00:00,13.85
2024-03-22,10:00:00,13.92
2024-03-22,11:00:00,19.49
2024-03-22,12:00:00,5.32
2024-03-22,13:00:00,11.82
2024-03-22,14:00:00,21.37
2024-03-22,15:00:00,17.06
2024-03-22,16:00:00,11.74
2024-03-22,17:00:00,23.11
2024-03-22,18:00:00,20.45
2024-03-22,19:00:00,10.3
2024-03-22,20:00:00,17.91
2024-03-22,21:00:00,16.92
2024-03-22,22:00:00,13.02
2024-03-22,23:00:00,12.34
2024-03-22,00:00:00,11.87
2024-03-22,01:00:00,17.34
2024-03-22,02:00:00,13.85
2024-03-22,03:00:00,21.64
2024-03-22,04:00:00,18.39
2024-03-22,05:00:00,6.4
2024-03-22,06:00:00,17.8
2024-03-22,07:00:00,10.42
2024-03-22,08:00:00,16.86
2024-03-22,09:00:00,18.6
2024-03-22,10:00:00,9.62
2024-03-22,11:00:00,14.14
2024-03-22,12:00:00,8.81
2024-03-22,13:00:00,6.05
2024-03-22,14:00:00,12.57
2024-03-22,15:00:00,12.26
2024-03-22,16:00:00,24.91
2024-03-22,17:00:00,13.93
2024-03-22,18:00:00,11.67
2024-03-22,19:00:00,16.61
2024-03-22,20:00:00,6.78
2024-03-22,21:00:00,24.23
2024-03-22,22:00:00,17.7
2024-03-22,23:00:00,20.1
2024-03-22,00:00:00,8.41
2024-03-22,01:00:00,13.19
2024-03-22,02:00:00,13.45
2024-03-22,03:00:00,21.44
2024-03-22,04:00:00,5.02
2024-03-22,05:00:00,11.02
2024-03-22,06:00:00,24.62
2024-03-22,07:00:00,14.5
2024-03-22,08:00:00,12.65
2024-03-22,09:00:00,7.4
2024-03-22,10:00:00,24.48
2024-03-22,11:00:00,5.4
2024-03-22,12:00:00,19.74
2024-03-22,13:00:00,20.37
2024-03-22,14:00:00,9.87
2024-03-22,15:00:00,18.43
2024-03-22,16:00:00,6.86
2024-03-22,17:00:00,10.14
2024-03-22,18:00:00,20.76
2024-03-22,19:00:00,22.29
2024-03-22,20:00:00,17.17
2024-03-22,21:00:00,15.14
2024-03-22,22:00:00,8.19
2024-03-22,23:00:00,6.26
2024-03-22,00:00:00,7.35
2024-03-22,01:00:00,9.55
2024-03-22,02:00:00,11.83
2024-03-22,03:00:00,12.62
2024-03-22,04:00:00,11.93
2024-03-22,05:00:00,9.78
2024-03-22,06:00:00,15.19
2024-03-22,07:00:00,21.51
2024-03-22,08:00:00,10.59
2024-03-22,09:00:00,23.85
2024-03-22,10:00:00,22.47
2024-03-22,11:00:00,8.24
2024-03-22,12:00:00,20.73
2024-03-22,13:00:00,16.49
2024-03-22,14:00:00,16.33
2024-03-22,15:00:00,12.82
2024-03-22,16:00:00,15.02
2024-03-22,17:00:00,12.94
2024-03-22,18:00:00,15.79
2024-03-22,19:00:00,17.56
2024-03-22,20:00:00,18.49
2024-03-22,21:00:00,15.65
2024-03-22,22:00:00,19.43
2024-03-22,23:00:00,7.83
2024-03-22,00:00:00,9.24
2024-03-22,01:00:00,21.37
2024-03-22,02:00:00,11.45
2024-03-22,03:00:00,5.46
2024-03-23,00:00:00,8.08
2024-03-23,01:00:00,9.47
2024-03-23,02:00:00,24.15
2024-03-23,03:00:00,16.46
2024-03-23,04:00:00,23.65
2024-03-23,05:00:00,16.5
2024-03-23,06:00:00,14.59
2024-03-23,07:00:00,11.27
2024-03-23,08:00:00,17.13
2024-03-23,09:00:00,7.78
2024-03-23,10:00:00,22.97
2024-03-23,11:00:00,21.59
2024-03-23,12:00:00,11.35
2024-03-23,13:00:00,24.06
2024-03-23,14:00:00,21.5
2024-03-23,15:00:00,18.33
2024-03-23,16:00:00,7.44
2024-03-23,17:00:00,14.56
2024-03-23,18:00:00,15.12
2024-03-23,19:00:00,9.65
2024-03-23,20:00:00,6.6
2024-03-23,21:00:00,20.53
2024-03-23,22:00:00,7.44
2024-03-23,23:00:00,16.89
2024-03-23,00:00:00,23.73
2024-03-23,01:00:00,22.52
2024-03-23,02:00:00,10.56
2024-03-23,03:00:00,22.03
2024-03-23,04:00:00,5.01
2024-03-23,05:00:00,5.35
2024-03-23,06:00:00,17.05
2024-03-23,07:00:00,12.3
2024-03-23,08:00:00,12.73
2024-03-23,09:00:00,16.29
2024-03-23,10:00:00,8.84
2024-03-23,11:00:00,9.24
2024-03-23,12:00:00,14.69
2024-03-23,13:00:00,20.09
2024-03-23,14:00:00,17.39
2024-03-23,15:00:00,10.95
2024-03-23,16:00:00,13.61
2024-03-23,17:00:00,8.41
2024-03-23,18:00:00,6.49
2024-03-23,19:00:00,20.65
2024-03-23,20:00:00,10.31
2024-03-23,21:00:00,8.56
2024-03-23,22:00:00,18.83
2024-03-23,23:00:00,17.36
2024-03-23,00:00:00,17.66
2024-03-23,01:00:00,9.58
2024-03-23,02:00:00,9.65
2024-03-23,03:00:00,9.42
2024-03-23,04:00:00,8.48
2024-03-23,05:00:00,18.11
2024-03-23,06:00:00,21.96
2024-03-23,07:00:00,19.49
2024-03-23,08:00:00,20.84
2024-03-23,09:00:00,13.1
2024-03-23,10:00:00,18.08
2024-03-23,11:00:00,12.08
2024-03-23,12:00:00,15.51
2024-03-23,13:00:00,14.63
2024-03-23,14:00:00,8.54
2024-03-23,15:00:00,12.74
2024-03-23,16:00:00,24.28
2024-03-23,17:00:00,9.97
2024-03-23,18:00:00,7.68
2024-03-23,19:00:00,13.37
2024-03-23,20:00:00,20.81
2024-03-23,21:00:00,16.64
2024-03-23,22:00:00,18.62
2024-03-23,23:00:00,8.79
2024-03-23,00:00:00,17.38
2024-03-23,01:00:00,11.47
2024-03-23,02:00:00,21.69
2024-03-23,03:00:00,17.59
2024-03-23,04:00:00,8.98
2024-03-23,05:00:00,6.29
2024-03-23,06:00:00,5.85
2024-03-23,07:00:00,12.43
2024-03-23,08:00:00,10.32
2024-03-23,09:00:00,17.92
2024-03-23,10:00:00,14.99
2024-03-23,11:00:00,10.32
2024-03-23,12:00:00,7.98
2024-03-23,13:00:00,7.54
2024-03-23,14:00:00,22.29
2024-03-23,15:00:00,9.87
2024-03-23,16:00:00,18.03
2024-03-23,17:00:00,21.21
2024-03-23,18:00:00,17.28
2024-03-23,19:00:00,22.19
2024-03-23,20:00:00,12.85
2024-03-23,21:00:00,24.12
2024-03-23,22:00:00,7.66
2024-03-23,23:00:00,7.04
2024-03-23,00:00:00,18.17
2024-03-23,01:00:00,23.86
2024-03-23,02:00:00,21.18
2024-03-23,03:00:00,6.53
2024-03-24,00:00:00,10.59
2024-03-24,01:00:00,23.61
2024-03-24,02:00:00,10.06
2024-03-24,03:00:00,20.62
2024-03-24,04:00:00,21.5
2024-03-24,05:00:00,14.91
2024-03-24,06:00:00,12.73
2024-03-24,07:00:00,14.0
2024-03-24,08:00:00,9.54
2024-03-24,09:00:00,22.79
2024-03-24,10:00:00,14.01
2024-03-24,11:00:00,22.65
2024-03-24,12:00:00,7.11
2024-03-24,13:00:00,24.77
2024-03-24,14:00:00,13.87
2024-03-24,15:00:00,5.96
2024-03-24,16:00:00,5.76
2024-03-24,17:00:00,19.92
2024-03-24,18:00:00,18.18
2024-03-24,19:00:00,21.04
2024-03-24,20:00:00,7.11
2024-03-24,21:00:00,5.71
2024-03-24,22:00:00,15.17
2024-03-24,23:00:00,12.75
2024-03-24,00:00:00,14.24
2024-03-24,01:00:00,24.83
2024-03-24,02:00:00,24.41
2024-03-24,03:00:00,23.85
2024-03-24,04:00:00,20.68
2024-03-24,05:00:00,12.1
2024-03-24,06:00:00,13.24
2024-03-24,07:00:00,15.99
2024-03-24,08:00:00,21.61
2024-03-24,09:00:00,6.37
2024-03-24,10:00:00,13.49
2024-03-24,11:00:00,6.65
2024-03-24,12:00:00,15.29
2024-03-24,13:00:00,22.98
2024-03-24,14:00:00,20.65
2024-03-24,15:00:00,9.56
2024-03-24,16:00:00,24.52
2024-03-24,17:00:00,18.35
2024-03-24,18:00:00,5.21
